number,measure_type,title,subject,year,meeting_name,status,status_details,category,topics,attachments,final_report_par,memo,approvals,approvals_text,url,text_file
M11,Measure,"Measure 11 (2021) - ATCM XLIII - CEP XXIII, Paris","Antarctic Specially Protected Area No 134 (Cierva Point and offshore islands, Danco Coast, Antarctic Peninsula): Revised Management Plan",2021,ATCM XLIII - CEP XXIII,Effective,Effective 22/09/2021 (Fast Approval),Area protection and management,Cierva Point (ASPA 134),"ASPA No 134 (Cierva Point and offshore islands, Danco Coast, Antarctic Peninsula): Revised Management Plan | https://documents.ats.aq/recatt/att684_e.pdf",53,,,Fast Approval: Entered into effect on 22 Sep 2021,https://www.ats.aq/devAS/Meetings/Measure/720?s=1&iframe=1&from=06/24/2021&to=06/24/2021&cat=0&top=0&type=2&stat=4&txt=&curr=0,data_raw/measure_texts/2021/Measure_M11.txt
M12,Measure,"Measure 12 (2021) - ATCM XLIII - CEP XXIII, Paris","Antarctic Specially Protected Area No 148 (Mount Flora, Hope Bay, Antarctic Peninsula): Revised Management Plan",2021,ATCM XLIII - CEP XXIII,Effective,Effective 22/09/2021 (Fast Approval),Area protection and management,Mount Flora (ASPA 148),"ASPA No 148 (Mount Flora, Hope Bay, Antarctic Peninsula): Revised Management Plan | https://documents.ats.aq/recatt/att685_e.pdf",53,,,Fast Approval: Entered into effect on 22 Sep 2021,https://www.ats.aq/devAS/Meetings/Measure/721?s=1&iframe=1&from=06/24/2021&to=06/24/2021&cat=0&top=0&type=2&stat=4&txt=&curr=0,data_raw/measure_texts/2021/Measure_M12.txt
M13,Measure,"Measure 13 (2021) - ATCM XLIII - CEP XXIII, Paris","Antarctic Specially Protected Area No 155 (Cape Evans, Ross Island): Revised Management Plan",2021,ATCM XLIII - CEP XXIII,Effective,Effective 22/09/2021 (Fast Approval),Area protection and management,Cape Evans (ASPA 155),"ASPA No 155 (Cape Evans, Ross Island): Revised Management Plan | https://documents.ats.aq/recatt/att686_e.pdf",53,,,Fast Approval: Entered into effect on 22 Sep 2021,https://www.ats.aq/devAS/Meetings/Measure/722?s=1&iframe=1&from=06/24/2021&to=06/24/2021&cat=0&top=0&type=2&stat=4&txt=&curr=0,data_raw/measure_texts/2021/Measure_M13.txt
M14,Measure,"Measure 14 (2021) - ATCM XLIII - CEP XXIII, Paris","Antarctic Specially Protected Area No 157 (Backdoor Bay, Cape Royds, Ross Island): Revised Management Plan",2021,ATCM XLIII - CEP XXIII,Effective,Effective 22/09/2021 (Fast Approval),Area protection and management,Backdoor Bay (ASPA 157),"ASPA No 157 (Backdoor Bay, Cape Royds, Ross Island): Revised Management Plan | https://documents.ats.aq/recatt/att687_e.pdf",53,,,Fast Approval: Entered into effect on 22 Sep 2021,https://www.ats.aq/devAS/Meetings/Measure/723?s=1&iframe=1&from=06/24/2021&to=06/24/2021&cat=0&top=0&type=2&stat=4&txt=&curr=0,data_raw/measure_texts/2021/Measure_M14.txt
M15,Measure,"Measure 15 (2021) - ATCM XLIII - CEP XXIII, Paris","Antarctic Specially Protected Area No 158 (Hut Point, Ross Island): Revised Management Plan",2021,ATCM XLIII - CEP XXIII,Effective,Effective 22/09/2021 (Fast Approval),Area protection and management,Hut Point (ASPA 158),"ASPA No 158 (Hut Point, Ross Island): Revised Management Plan | https://documents.ats.aq/recatt/att688_e.pdf",53,,,Fast Approval: Entered into effect on 22 Sep 2021,https://www.ats.aq/devAS/Meetings/Measure/724?s=1&iframe=1&from=06/24/2021&to=06/24/2021&cat=0&top=0&type=2&stat=4&txt=&curr=0,data_raw/measure_texts/2021/Measure_M15.txt
M16,Measure,"Measure 16 (2021) - ATCM XLIII - CEP XXIII, Paris","Antarctic Specially Protected Area No 159 (Cape Adare, Borchgrevink Coast): Revised Management Plan",2021,ATCM XLIII - CEP XXIII,Effective,Effective 22/09/2021 (Fast Approval),Area protection and management,Cape Adare (ASPA 159),"ASPA No 159 (Cape Adare, Borchgrevink Coast): Revised Management Plan | https://documents.ats.aq/recatt/att689_e.pdf",53,,,Fast Approval: Entered into effect on 22 Sep 2021,https://www.ats.aq/devAS/Meetings/Measure/725?s=1&iframe=1&from=06/24/2021&to=06/24/2021&cat=0&top=0&type=2&stat=4&txt=&curr=0,data_raw/measure_texts/2021/Measure_M16.txt
M17,Measure,"Measure 17 (2021) - ATCM XLIII - CEP XXIII, Paris","Antarctic Specially Protected Area No 163 (Dakshin Gangotri Glacier, Dronning Maud Land): Revised Management Plan",2021,ATCM XLIII - CEP XXIII,Effective,Effective 22/09/2021 (Fast Approval),Area protection and management,Dakshin Gangotri (ASPA 163),"ASPA No 163 (Dakshin Gangotri Glacier, Dronning Maud Land): Revised Management Plan | https://documents.ats.aq/recatt/att690_e.pdf",53,,,Fast Approval: Entered into effect on 22 Sep 2021,https://www.ats.aq/devAS/Meetings/Measure/726?s=1&iframe=1&from=06/24/2021&to=06/24/2021&cat=0&top=0&type=2&stat=4&txt=&curr=0,data_raw/measure_texts/2021/Measure_M17.txt
M18,Measure,"Measure 18 (2021) - ATCM XLIII - CEP XXIII, Paris","Antarctic Specially Protected Area No 167 (Hawker Island, Princess Elizabeth Land): Revised Management Plan",2021,ATCM XLIII - CEP XXIII,Effective,Effective 22/09/2021 (Fast Approval),Area protection and management,Hawker Island (ASPA 167),"ASPA No 167 (Hawker Island, Princess Elizabeth Land): Revised Management Plan | https://documents.ats.aq/recatt/att691_e.pdf",53,,,Fast Approval: Entered into effect on 22 Sep 2021,https://www.ats.aq/devAS/Meetings/Measure/727?s=1&iframe=1&from=06/24/2021&to=06/24/2021&cat=0&top=0&type=2&stat=4&txt=&curr=0,data_raw/measure_texts/2021/Measure_M18.txt
M19,Measure,"Measure 19 (2021) - ATCM XLIII - CEP XXIII, Paris","Antarctic Specially Protected Area No 176 (Rosenthal Islands, Anvers Island, Palmer Archipelago): Management Plan",2021,ATCM XLIII - CEP XXIII,Effective,Effective 22/09/2021 (Fast Approval),Area protection and management,Rosenthal Islands (ASPA 176),"ASPA No 176 (Rosenthal Islands, Anvers Island, Palmer Archipelago): Management Plan | https://documents.ats.aq/recatt/att692_e.pdf",53,,,Fast Approval: Entered into effect on 22 Sep 2021,https://www.ats.aq/devAS/Meetings/Measure/728?s=1&iframe=1&from=06/24/2021&to=06/24/2021&cat=0&top=0&type=2&stat=4&txt=&curr=0,data_raw/measure_texts/2021/Measure_M19.txt
M20,Measure,"Measure 20 (2021) - ATCM XLIII - CEP XXIII, Paris","Antarctic Specially Protected Area No 177 (Léonie Islands and South-East Adelaide Island, Antarctic Peninsula): Management Plan",2021,ATCM XLIII - CEP XXIII,Effective,Effective 22/09/2021 (Fast Approval),Area protection and management,Léonie Islands and South-East Adelaide Island (ASPA 177),"ASPA No 177 (Léonie Islands and South-East Adelaide Island, Antarctic Peninsula): Management Plan | https://documents.ats.aq/recatt/att693_e.pdf",53,,,Fast Approval: Entered into effect on 22 Sep 2021,https://www.ats.aq/devAS/Meetings/Measure/729?s=1&iframe=1&from=06/24/2021&to=06/24/2021&cat=0&top=0&type=2&stat=4&txt=&curr=0,data_raw/measure_texts/2021/Measure_M20.txt
M21,Measure,"Measure 21 (2021) - ATCM XLIII - CEP XXIII, Paris","Antarctic Specially Protected Area No 178 (Inexpressible Island and Seaview Bay, Ross Sea): Management Plan",2021,ATCM XLIII - CEP XXIII,Effective,Effective 22/09/2021 (Fast Approval),Area protection and management,Inexpressible Island and Seaview Bay (ASPA 178),"ASPA No 178 (Inexpressible Island and Seaview Bay, Ross Sea): Management Plan | https://documents.ats.aq/recatt/att694_e.pdf",53,,,Fast Approval: Entered into effect on 22 Sep 2021,https://www.ats.aq/devAS/Meetings/Measure/730?s=1&iframe=1&from=06/24/2021&to=06/24/2021&cat=0&top=0&type=2&stat=4&txt=&curr=0,data_raw/measure_texts/2021/Measure_M21.txt
M22,Measure,"Measure 22 (2021) - ATCM XLIII - CEP XXIII, Paris",Revised List of Antarctic Historic Sites and Monuments: San Telmo Wreck,2021,ATCM XLIII - CEP XXIII,Effective,Effective 22/09/2021 (Fast Approval),Area protection and management,San Telmo Wreck (HSM 95),,55,,,Fast Approval: Entered into effect on 22 Sep 2021,https://www.ats.aq/devAS/Meetings/Measure/731?s=1&iframe=1&from=06/24/2021&to=06/24/2021&cat=0&top=0&type=2&stat=4&txt=&curr=0,data_raw/measure_texts/2021/Measure_M22.txt
M23,Measure,"Measure 23 (2021) - ATCM XLIII - CEP XXIII, Paris",Antarctic Protected Areas System: Reformatted List of Historic Sites and Monuments,2021,ATCM XLIII - CEP XXIII,Effective,Effective 22/09/2021 (Fast Approval),Historic Sites and Monuments | Area protection and management,"""Operation 90"" flag mast (HSM 1) | Aguirre Cerda Station ruins (HSM 76) | Amundsen’s cairn (HSM 24) | Amundsen's Tent (HSM 80) | Anatoly Shcheglov´s Monument (HSM 8) | Antarctic Message Post (HSM 65) | Base E (HSM 64) | Base F Wordie House (HSM 62) | Base Marret (HSM 47) | Base W, Detaille Island (HSM 83) | Base Y (HSM 63) | Belgrano station's cross (HSM 43) | Borchgrevink's 'Southern Cross' Hut - Cape Adare | Scott's Northern Party Hut (remnant) (HSM 22) | Bunger Hill Pillar (HSM 49) | Buromsky Island  (HSM 9) | Buromsky Island Cemetery (HSM 9) | Bust of Arturo Prat (HSM 34) | C.A. Larsen Multiexpedition cairn (HSM 94) | Cape Denison (HSM 77) | Ceremonial facilities of the Esperanza Baset (HSM 40) | Ceremonial facilities of the San Martín Base (HSM 26) | Charcot cairn (HSM 27) | Charcot's cairn of 1904 (HSM 28) | Corvette Uruguay Cairn (HSM 60) | Dakshin Gangotri (HSM 44) | Dallman Expedition Plaque (HSM 36) | De-listed (HSM 12) | De-listed (HSM 13) | De-listed (HSM 25) | De-listed (HSM 31) | De-listed (HSM 58) | Discovery's Message Post (HSM 69) | East Base (HSM 55) | Endurance Memorial Site (HSM 53) | Endurance, Wreck of the vessel owned and used by Sir Ernest Shackleton during his 1914-15 Trans-Antarctic Expedition (HSM 93) | Fukushima's Rock Cairn (HSM 2) | Gerlache Expedition Plaque (HSM 45) | Granite House (HSM 67) | Grave of Nicolai Hanson - Cape Adare (HSM 23) | Great Wall Station Monolith (HSM 52) | Hells Gate Moraine depot site (HSM 68) | Hillary's TAE/IGY Hut 'A', Geomagnetic Huts ‘G’ and ‘H’ (HSM 75 ) | Historic remains of Antarctic's crew in Paulet island (HSM 41) | Hope Bay stone hut (HSM 39) | Hut at Damoy Point (HSM 84) | Hydrographic monolith (HSM 32) | Ivan Khmara's Stone (HSM 7) | Kharma's Stone (HSM 7) | Lame Dog Hut at the Bulgarian base St. Kliment Ohridski (HSM 91) | Landing Rock (HSM 81) | Laurie island observatories (HSM 42) | Lenin's Bust (HSM 4) | Lighthouse ‘Primero de Mayo’ (HSM 29) | Lillie Marleen Hut (HSM 79) | Location of the first permanently occupied German Antarctic research station “Georg Forster” at the Schirmacher Oasis, Dronning Maud Land (HSM 87) | MacFarlane's Plaque (HSM 57) | Mawson's Rock Cairn - Cape Bruce (HSM 5) | Mawson's Rock Cairn - Proclamation Island (HSM 3) | Mikkelsen Cairn (HSM 72) | Monument to the Antarctic Treaty (HSM 82) | Monument to the Antarctic Treaty and plaque (HSM 82) | Mount Erebus Cross (HSM 73) | Ninth Indian Expedition Plaque (HSM 78) | No.1 Building at Great Wall Station (HSM 86) | O´Higgins (HSM 37) | Oasis Station Observatory (HSM 10) | Observation Hill Cross - Observation Hill, Ross Island (HSM 20) | O'Higgins Historic site (HSM 37) | Oversnow heavy tractor <Kharkovchanka> (HSM 92) | Plaque Commemorating the PM-3A Nuclear Power Plant at McMurdo Station (HSM 85) | Pole of Inaccessibility Station building (HSM 4) | Polish Eagle Plaque (HSM 50) | Port Lockroy (HSM 61) | Port-Martin, Terre-Adélie  (HSM 46) | Prestrud’s Cairn (HSM 66) | Professor Kudryashov’s Drilling Complex Building (HSM 88) | Prudhomme's Cross (HSM 48) | Puchalski Grave (HSM 51) | Richard Byrd's Bust (HSM 54) | Rock Hut - Cape Crozier, Ross Island (HSM 21) | San Telmo Cairn (HSM 59) | San Telmo Wreck (HSM 95) | Scott's 'Discovery' Hut - Hut Point, Ross Island (HSM 18) | Scott's Message Post (HSM 70) | Scott's 'Terra Nova' Hut - Cape Evans, Ross Island (HSM 16) | Shackleton's 'Nimrod' Hut - Cape Royds, Ross Island (HSM 15) | Shcheglov's Monument (HSM 8) | Shelter at Paradise Harbour (HSM 30) | Shelter González-Pacheco (HSM 33) | Site of Northern Party ice cave - Inexpressible Island (HSM 14) | Snow hill Swedish hut (HSM 38) | Soviet Expedition Cemetery  (HSM 9) | Soviet Oasis Station Observatory (HSM 10) | Statue of Virgen del Carmen (Our Lady of Carmel) and wooden cross (HSM 35) | Terra Nova Expedition 1910-12, Lower “Camp E” Site (HSM 90) | Terra Nova Expedition 1910-12, Upper “Summit Camp” (HSM 89) | Un-Named Cove (HSM 74) | Vince's Cross - Hut Point, Ross Island (HSM 19) | Vostok Station Tractor (HSM 11) | Waterboat Point Hut (HSM 56) | Whalers Bay (HSM 71) | Wilkins's Cairn (HSM 6) | Wind Vane Hill Cross - Cape Evans, Ross Island (HSM 17)",Annex: Revised List of Historic Sites and Monuments | https://documents.ats.aq/recatt/att695_e.pdf,59,An updated version of the List of Historic Sites and Monuments annexed to this Measure adopted by Measure 18 (2022),,Fast Approval: Entered into effect on 22 Sep 2021,https://www.ats.aq/devAS/Meetings/Measure/732?s=1&iframe=1&from=06/24/2021&to=06/24/2021&cat=0&top=0&type=2&stat=4&txt=&curr=0,data_raw/measure_texts/2021/Measure_M23.txt
