meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
1961,ATCM,1,ATCM I,wp,14,0,Arrangements for radio communications,ATCM 16,Australia,https://documents.ats.aq/ATCM1/wp/ATCM1_wp014_e.pdf
1961,ATCM,1,ATCM I,wp,15,0,Preservation and conservation of living resources,ATCM 13,Chile,https://documents.ats.aq/ATCM1/wp/ATCM1_wp015_e.pdf
1961,ATCM,1,ATCM I,wp,16,0,Measures on radio communication,ATCM 16,Russian Federation,https://documents.ats.aq/ATCM1/wp/ATCM1_wp016_e.pdf
1961,ATCM,1,ATCM I,wp,17,0,The exchange of information and advice relating to the application of nuclear energy in the treaty area,ATCM 18,Australia,https://documents.ats.aq/ATCM1/wp/ATCM1_wp017_e.pdf
1961,ATCM,1,ATCM I,wp,18,0,Preservation and conservation of living resources,ATCM 13,United Kingdom,https://documents.ats.aq/ATCM1/wp/ATCM1_wp018_e.pdf
1961,ATCM,1,ATCM I,wp,19,0,Relations with SCAR,ATCM 9,Argentina,https://documents.ats.aq/ATCM1/wp/ATCM1_wp019_e.pdf
1961,ATCM,1,ATCM I,wp,20,0,Co-operations in Mail Services,ATCM 17,United States,https://documents.ats.aq/ATCM1/wp/ATCM1_wp020_e.pdf
1961,ATCM,1,ATCM I,wp,21,0,Arrangements for radio communications,ATCM 16,Argentina,https://documents.ats.aq/ATCM1/wp/ATCM1_wp021_e.pdf
1961,ATCM,1,ATCM I,wp,22,0,Arrangements for radio communications,ATCM 16,Australia,https://documents.ats.aq/ATCM1/wp/ATCM1_wp022_e.pdf
1961,ATCM,1,ATCM I,wp,23,0,Questions of procedure,ATCM 19,Chile,https://documents.ats.aq/ATCM1/wp/ATCM1_wp023_e.pdf
1961,ATCM,1,ATCM I,wp,24,0,Date and place of the next Meeting,ATCM 20,Australia,https://documents.ats.aq/ATCM1/wp/ATCM1_wp024_e.pdf
1961,ATCM,1,ATCM I,wp,25,0,Preservation and conservation of living resources,ATCM 13,Australia,https://documents.ats.aq/ATCM1/wp/ATCM1_wp025_e.pdf
1961,ATCM,1,ATCM I,wp,26,0,Co-operation in mail services,ATCM 17,Australia,https://documents.ats.aq/ATCM1/wp/ATCM1_wp026_e.pdf
1961,ATCM,1,ATCM I,wp,27,0,Administrative arrangements,ATCM 19,United States,https://documents.ats.aq/ATCM1/wp/ATCM1_wp027_e.pdf
1961,ATCM,1,ATCM I,wp,28,0,Administrative arrangements,ATCM 19,United Kingdom,https://documents.ats.aq/ATCM1/wp/ATCM1_wp028_e.pdf
1961,ATCM,1,ATCM I,wp,29,0,Administrative arrangements,ATCM 19,Australia,https://documents.ats.aq/ATCM1/wp/ATCM1_wp029_e.pdf
1961,ATCM,1,ATCM I,wp,30,0,Other business,ATCM 21,Chile | New Zealand,https://documents.ats.aq/ATCM1/wp/ATCM1_wp030_e.pdf
1961,ATCM,1,ATCM I,wp,31,0,Antarctic Communications,ATCM 16,Australia,https://documents.ats.aq/ATCM1/wp/ATCM1_wp031_e.pdf
1961,ATCM,1,ATCM I,wp,32,0,Application of Nuclear Energy in the Treaty Area,ATCM 18,South Africa,https://documents.ats.aq/ATCM1/wp/ATCM1_wp032_e.pdf
1961,ATCM,1,ATCM I,wp,33,0,Matters relating to logistic support,ATCM 12,New Zealand,https://documents.ats.aq/ATCM1/wp/ATCM1_wp033_e.pdf
1961,ATCM,1,ATCM I,wp,34,0,Preservation and conservation of living resources,ATCM 13,United Kingdom,https://documents.ats.aq/ATCM1/wp/ATCM1_wp034_e.pdf
